"Timestamp","TZ","M01 (lux)","M02 (lux)","Voltage_1 (mV)","Voltage_2 (mV)","Voltage_3 (mV)","Voltage_ 4 (mV)","Voltage_ 5 (mV)","Voltage_ 6 (mV)","Voltage_ 7 (mV)","Voltage_ 8 (mV)","Voltage_ 9 (mV)","Voltage_ 10 (mV)","Voltage_ 11 (mV)","Voltage_ 12 (mV)","Occ 1","Occ 2","Occ 3","Occ 4","Occ 5","Occ 6"
2018/05/30 15:29:45.006,n,-0.5,0,158.24172,10.392088,65.54882,21.828624,397.94116,18.924636,191.40574,10.392088,14.083494,29.568146,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:29:46.012,n,-0.5,0,158.24172,10.20424,65.350236,21.828624,398.1344,19.112486,191.59896,10.392088,14.276712,30.147806,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:29:47.085,n,-0.5,0,158.6228,10.20424,65.15702,21.630038,397.7426,19.112486,191.40574,10.20424,14.276712,30.147806,219.1248,44.273552,0,0,0,0,0,0
2018/05/30 15:29:48.006,n,-0.5,0,157.6567,9.619224,64.58274,21.248966,397.54936,18.924636,190.8207,9.81244,13.498478,29.761366,218.74372,44.074968,0,0,0,0,0,0
2018/05/30 15:29:49.011,n,-0.5,0,158.04852,10.20424,65.54882,21.828624,397.7426,19.112486,191.40574,10.20424,14.083494,29.761366,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:29:50.000,n,-0.5,0,157.8553,9.619224,64.963808,21.055746,397.54936,19.112486,191.20714,10.392088,14.276712,29.959954,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:29:51.005,n,-0.5,0,157.6567,9.619224,65.15702,21.436818,397.7426,18.924636,191.40574,10.011024,14.083494,29.959954,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:29:52.011,n,-0.5,0,158.04852,9.81244,64.963808,21.248966,397.36152,18.73142,191.7868,10.011024,13.890278,29.959954,219.5166,43.500688,0,0,0,0,0,0
2018/05/30 15:29:53.000,n,-0.5,0,158.04852,9.619224,64.963808,21.248966,397.7426,19.112486,191.40574,10.011024,14.083494,30.534244,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:29:54.005,n,-0.5,0,157.8553,10.011024,64.775956,21.248966,397.7426,18.73142,190.8207,9.81244,13.691694,29.761366,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:29:55.010,n,-0.5,0,158.04852,9.81244,65.350236,21.630038,397.94116,19.112486,191.40574,10.20424,14.083494,30.341024,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:29:56.058,n,-0.5,0,158.24172,10.392088,65.350236,22.021844,398.1344,19.305702,191.40574,10.392088,14.469928,29.959954,219.1248,44.466768,0,0,0,0,0,0
2018/05/30 15:29:57.004,n,-0.5,0,158.6228,9.81244,65.15702,22.021844,397.7426,19.112486,191.7868,10.20424,13.890278,29.959954,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:58.189,n,-0.5,0,158.24172,10.20424,65.54882,21.828624,397.94116,18.924636,191.40574,10.20424,14.083494,29.959954,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:29:59.000,n,-0.5,0,158.24172,10.392088,65.350236,21.436818,398.1344,19.305702,191.40574,10.20424,14.083494,30.147806,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:30:00.004,n,-0.5,0,158.04852,9.81244,64.963808,21.055746,397.54936,18.33962,191.01394,10.011024,14.276712,29.761366,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:30:01.009,n,-0.5,0,157.6567,9.619224,65.350236,21.055746,397.54936,18.924636,191.01394,10.011024,13.890278,29.959954,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:30:02.015,n,-0.5,0,157.8553,9.81244,64.58274,21.248966,397.36152,18.73142,191.20714,10.011024,14.083494,30.147806,218.93696,43.6939,0,0,0,0,0,0
